StockCode,dayofweek,month,ActualQuantity,PredictedQuantity
1275,1,1,6,24.06541666666667
639,0,11,12,9.268166666666668
1400,4,11,1,1.8133333333333332
1440,4,2,12,12.2
1103,6,6,1,5.774666666666667
2686,3,4,10,2.601190476190476
939,0,10,13,17.46814285714286
2082,1,2,75,96.64166666666668
2856,1,11,31,25.640170634920636
1568,1,2,123,14.767166666666666
3411,6,12,16,4.546928571428571
280,2,12,20,4.297833333333332
525,4,7,1,1.8959285714285712
1888,2,8,6,17.082619047619048
1714,2,1,3,11.681250000000002
90,3,5,72,24.25
781,2,6,12,3.9593809523809536
1863,1,7,24,15.971249999999998
3098,1,5,1,2.2853333333333334
1939,3,10,5,9.123
2129,1,8,48,10.535380952380951
2933,0,11,2,8.618583333333333
1625,1,11,2,12.150833333333335
143,4,6,2,23.03385714285714
2091,3,6,43,5.796
3487,4,4,1,1.25
887,2,12,1,15.61385714285714
431,0,8,6,19.84724206349206
1083,2,8,6,4.4543333333333335
486,2,9,2,9.342976190476191
1342,6,5,1,11.833333333333336
2685,3,1,1,2.0496666666666665
841,1,5,2,3.856166666666667
12,4,1,3,28.236
1935,0,10,2,2.22
417,3,12,2,8.44505158730159
903,1,11,30,44.79285714285716
1769,2,9,2,15.64180952380952
1710,1,2,1,4.399166666666668
2027,4,9,1,106.63099999999999
590,1,8,15,2.7535000000000003
1846,6,8,25,23.83
2055,0,4,30,28.549999999999997
1935,3,10,2,2.911380952380952
2126,6,7,12,2.8355
932,4,6,24,15.560611111111111
2148,1,10,24,13.684047619047616
1302,4,12,3,34.164249999999996
3829,3,7,1,2.0804999999999993
825,4,11,6,7.566892857142858
1432,4,5,11,14.514833333333332
679,1,12,12,15.345833333333333
2646,6,10,30,15.135500000000002
980,4,9,2,6.733333333333335
2723,1,12,48,17.073785714285716
1780,0,4,1,2.9716666666666662
1456,1,9,6,25.763
3142,4,8,12,3.2125
2405,3,11,10,9.85517857142857
3849,0,11,6,5.638333333333333
1312,3,9,2,2.9222976190476184
2852,1,6,10,25.27816666666666
869,6,10,12,7.934333333333333
857,4,2,1,4.885833333333333
328,2,1,6,2.2019999999999995
3349,0,5,4,12.156333333333333
1828,3,6,1,5.542333333333334
1870,3,8,8,6.695571428571427
640,3,5,9,3.9926428571428563
3207,1,6,260,73.68516666666666
368,1,6,2,6.328333333333334
1511,4,3,8,5.123333333333334
1849,1,7,136,8.304
906,2,9,12,2.4177142857142857
312,1,10,2,23.35242857142857
1958,3,7,4,5.6579999999999995
1158,2,2,12,10.965
144,1,9,7,9.478333333333335
1775,6,10,1,9.839785714285716
3054,1,11,1,2.968047619047619
612,6,11,7,10.170119047619048
2877,1,12,3,3.098333333333333
1376,3,1,2,2.837238095238096
2145,1,6,4,58.27661904761906
1383,1,2,4,15.597428571428567
1812,3,1,49,17.39728571428572
3306,3,9,1,6.129
1131,1,12,18,25.936357142857148
1852,4,3,18,32.85140476190477
48,1,11,25,34.20119047619047
1162,6,4,1,5.659166666666667
174,3,6,36,39.53848809523809
1104,4,3,24,15.656833333333333
2116,1,8,4,11.704936507936509
1821,1,4,3,23.585166666666666
3877,0,9,2,17.119499999999995
2114,1,10,12,11.759841269841273
675,0,1,48,11.036238095238096
2466,1,12,1,3.365690476190477
908,4,1,23,7.681924603174604
1130,4,4,12,13.609095238095238
2081,1,6,25,46.36458333333333
1176,0,7,10,3.710690476190475
2660,2,11,12,3.5706190476190485
1820,0,3,31,45.02816666666668
886,4,5,12,11.986785714285716
1229,1,12,96,2.8175714285714286
2774,3,3,4,2.313333333333333
1783,2,8,12,22.695999999999998
1311,1,6,2,2.088333333333333
1406,1,9,33,117.34595238095237
1222,0,6,1,9.932154761904762
2008,2,5,13,47.09166666666667
1641,3,5,12,10.956190476190475
2216,1,9,9,7.188119047619047
1029,1,12,49,6.451809523809523
429,2,6,2,3.5813095238095243
1368,3,7,24,29.204571428571434
1555,3,4,12,4.289166666666667
491,2,1,4,10.228333333333332
1086,2,10,1,375.5002857142856
3239,2,5,18,31.841428571428573
1763,3,11,75,4.526952380952381
453,0,1,5,6.344833333333334
1962,6,6,6,1.568
2711,2,11,12,14.186785714285715
1779,2,11,24,3.2696428571428577
2692,1,4,8,8.767500000000002
1119,6,11,7,3.9450357142857144
1261,0,3,4,8.721499999999999
150,4,5,43,13.379250000000004
1848,2,3,156,97.81911507936509
3318,3,10,4,8.707047619047621
1509,2,8,4,3.5762499999999995
1424,4,9,24,22.37216666666667
1099,2,11,19,3.8852857142857147
1217,3,7,2,2.126833333333333
3086,0,4,4,5.26
576,3,1,48,21.170666666666666
1827,4,2,6,6.4245
370,1,12,19,1.9725
1019,0,4,1,4.66
1614,2,3,7,5.9975
2861,3,8,17,21.1325
497,0,11,26,27.42163095238095
755,1,10,8,4.105904761904762
627,4,11,24,8.796722222222224
295,4,11,25,19.42625
1403,1,6,1,5.650833333333334
1294,2,10,102,25.651500000000002
1499,4,10,1,10.930833333333332
1520,0,4,2,4.699333333333334
990,2,9,1,4.686333333333333
294,1,3,12,12.066500000000001
288,3,3,5,49.75933333333333
3207,0,9,60,18.799083333333332
2055,1,4,164,58.63778102453103
990,1,1,11,14.724392857142862
2087,2,11,26,6.860809523809523
1589,4,8,7,10.295
362,6,5,1,3.8433333333333337
1376,1,8,3,1.4420952380952383
3309,4,9,2,2.138333333333333
2861,0,4,9,6.587690476190477
311,0,8,12,3.928095238095239
3143,1,4,12,5.691666666666667
1643,1,3,14,11.431333333333333
2882,1,9,9,10.579666666666665
322,0,1,12,4.055916666666667
2135,1,6,38,25.104583333333334
2612,0,10,1,5.7628571428571425
1312,2,6,9,2.371666666666667
3357,0,9,73,244.82713095238097
2560,3,9,3,11.61
3435,0,6,12,2.3566666666666665
1117,4,7,14,3.310833333333333
2931,2,10,12,8.316666666666668
3102,1,5,5,5.8715
719,1,11,32,18.24133333333334
401,4,12,8,22.949119047619046
822,3,10,40,27.97029761904762
1271,3,3,43,39.5030357142857
1383,3,6,1,6.484166666666668
678,3,10,24,1.5340714285714285
744,1,11,2,24.798333333333336
1639,6,7,24,18.041698412698405
386,0,11,2,17.640227272727273
401,4,12,12,22.949119047619046
2155,0,10,32,39.0277380952381
903,2,8,2,13.50107142857143
1710,1,7,2,2.9735238095238095
1482,3,10,36,57.81708333333333
1570,2,1,1,15.73833333333333
1331,4,7,6,4.373277777777777
720,2,2,1,66.77233333333334
212,3,12,1,2.8
3025,0,4,20,45.41863095238095
2465,3,10,1,5.558333333333334
520,4,9,4,2.7999285714285715
2571,0,3,2,1.9825
1843,4,3,36,7.147154761904764
1520,2,11,3,5.1365
302,1,11,1,1.5345
1593,2,8,6,9.035333333333334
2886,4,9,4,1.7522777777777776
977,0,10,2,6.3375
591,0,3,8,4.845833333333334
1830,2,10,264,8.082464285714286
1314,3,11,1,4.237166666666666
1131,4,11,3,11.224
836,2,12,12,14.071666666666667
2908,6,3,12,11.05
779,2,6,36,5.561904761904762
1585,2,4,36,19.820761904761902
999,1,9,7,17.127630952380954
2956,3,11,6,4.012214285714286
2107,2,8,14,7.4245
1721,2,4,6,8.446333333333335
2144,1,12,1,162.8868015873016
1326,4,3,4,2.215
3750,1,1,1,1.0856666666666668
296,1,10,28,16.563666666666666
1950,1,5,2,6.456333333333333
1048,1,5,1,1.5896666666666668
1274,1,3,174,13.545226190476194
2087,2,8,12,22.737382756132757
451,1,8,8,7.916190476190477
2709,0,2,6,53.17466666666666
1079,0,5,1,2.655
1686,4,5,12,5.126666666666668
1196,3,6,12,2.621666666666667
1820,1,9,1,61.41747619047618
191,1,2,9,4.66
1363,0,5,6,4.9525
133,2,12,1,1.2729166666666665
1809,2,5,48,7.87
1221,0,2,198,12.757809523809529
1731,2,12,6,6.3486666666666665
1601,6,8,1,12.601333333333335
3313,6,1,2,9.21025
869,3,6,3,32.01797619047619
1502,4,7,12,14.673063492063495
2961,4,5,2,8.69
3299,4,10,16,2.4715000000000003
146,3,5,15,4.484690476190477
1835,0,12,3,3.7129999999999996
870,1,11,1,11.103499999999999
211,3,12,2,1.86
1758,3,10,7,5.408571428571429
1173,1,9,1,2.0016666666666665
1106,2,12,28,55.28141666666667
2155,0,10,66,39.0277380952381
1710,1,5,37,6.614714285714285
1487,1,5,48,10.431666666666667
3333,1,8,1,8.273833333333334
1428,2,7,24,37.89564285714285
929,3,12,24,39.77402777777777
1105,3,5,7,77.92637806637809
2152,4,8,2,4.3169047619047625
1082,6,2,2,1.8873333333333335
1150,0,10,12,3.4733333333333336
1236,0,4,1,3.881666666666667
1826,4,8,17,25.260642857142862
2531,3,12,1,12.707833333333333
1412,2,11,24,20.6705
1354,3,1,3,2.68
1132,1,11,1,3.501642857142857
2492,1,4,5,3.6555
660,1,11,1,4.78
1656,4,1,44,9.468
959,2,2,25,30.307321428571434
3229,0,6,48,14.967666666666672
551,2,7,1,16.029690476190478
2130,2,11,15,110.76080952380953
1708,6,6,4,2.2183333333333333
903,3,4,16,16.406999999999996
449,0,10,6,22.20884523809524
1983,4,8,2,16.580333333333336
1518,2,10,13,16.683333333333334
2103,2,5,6,7.506666666666666
2135,3,9,11,18.782083333333336
403,4,3,48,67.04895238095239
358,4,5,4,39.39171428571428
3471,6,7,48,15.17
1947,2,6,1,12.468333333333335
742,3,10,12,17.75
2036,4,9,66,19.28
2863,3,6,14,5.443773809523809
1609,1,4,48,14.976
163,3,4,2,9.346666666666666
2991,6,12,1,2.92
996,2,12,10,6.683642857142856
232,2,7,23,2.4695238095238095
2069,0,11,5,9.348666666666668
83,3,10,1,16.8125
1611,3,1,7,2.7834047619047624
1932,2,6,24,47.87
936,6,10,10,5.851535714285713
1531,1,10,14,12.535166666666667
3866,0,8,1,1.58102380952381
1746,1,8,1,1.225
2192,6,11,55,46.40054761904762
858,0,10,2,2.0635
1699,6,11,2,7.43159523809524
3877,6,6,26,4.375166666666667
1438,1,12,12,30.161738095238103
3076,2,4,4,2.87
373,3,12,1,8.214805555555555
2089,1,11,10,10.36266666666667
1228,2,2,2,20.967904761904762
311,4,11,26,14.140166666666664
1222,3,2,3,3.7102500000000003
386,3,11,3,96.85771428571428
1427,3,4,1,9.931071428571428
357,0,11,12,12.499476190476189
3445,2,12,48,13.161833333333332
1168,3,6,6,9.325428571428573
3323,1,8,14,17.62757142857143
1337,0,12,8,10.977261904761903
1321,1,3,2,17.25304761904762
386,2,11,18,227.78866666666664
2866,2,1,2,2.0695595238095237
1843,3,2,336,29.206976190476183
1106,1,12,19,31.68890476190476
3144,6,11,1,3.7634880952380962
1179,1,2,2,2.9419999999999997
1376,2,3,3,4.193761904761905
1496,4,9,6,2.819666666666667
1199,0,3,6,11.864452380952379
2031,3,3,2,3.2883333333333336
1170,4,4,6,2.75
1247,0,4,5,5.745
1284,1,1,12,24.83710714285714
2099,6,11,1,3.4789999999999996
1111,1,12,5,5.1913333333333345
175,1,10,16,15.85737878787879
3811,1,12,1,1.1966666666666665
2688,3,12,2,11.887345238095236
2707,2,3,6,10.495
3601,1,7,1,1.47
1823,1,1,6,20.26066666666667
1567,4,3,6,16.157738095238095
2793,0,12,60,20.400333333333336
3372,2,10,2,5.068333333333333
1294,1,2,22,12.83065476190476
2136,4,5,9,35.26435714285715
1509,3,1,8,7.278761904761905
908,1,4,11,18.781785714285714
887,2,11,25,19.051746031746035
1063,4,2,11,99.81533333333333
677,2,3,6,2.552
454,1,7,1,19.986607142857142
11,3,2,48,89.94204761904761
628,3,9,12,18.671
1086,4,9,25,60.53453571428573
1071,4,4,1,2.724166666666666
1312,1,5,4,8.198666666666666
2672,3,6,9,51.75285714285714
2694,1,12,1,3.0631666666666666
1707,1,1,2,7.903833333333333
407,2,8,16,71.12244047619046
1226,0,11,16,8.725000000000001
1644,6,11,3,2.777833333333333
2019,3,10,5,14.142833333333334
3378,0,1,2,4.372928571428571
1506,4,5,3,6.699000000000001
436,6,3,120,78.91133333333333
1210,1,7,9,8.041
3284,6,3,6,2.69
401,2,6,1,35.143
927,3,1,24,48.89933333333333
623,3,6,25,26.75
1982,1,9,1,7.107166666666666
1443,4,2,1,3.56325
923,1,11,3,17.367333333333335
3066,2,3,25,32.95072222222222
1756,6,3,1,4.801166666666666
642,3,10,30,25.0925
410,6,6,2,11.846916666666669
1498,4,7,2,2.6405714285714286
1365,3,12,1,8.173166666666667
2980,3,4,2,47.94333333333332
405,6,11,7,43.610214285714285
1111,2,10,1,2.5501428571428573
3357,4,11,42,66.50307936507937
1579,1,10,50,102.38
907,4,11,9,16.62118253968254
1861,1,11,24,6.130333333333332
1555,1,9,2,3.391666666666667
1460,0,6,12,2.3558333333333334
1825,2,1,12,8.341031746031746
1852,2,9,13,25.757166666666667
3245,6,12,25,36.797119047619034
3374,4,2,4,9.25
3193,0,7,4,6.1
1422,0,9,1,11.802
1839,6,6,2,3.29
371,0,12,1,2.405
3344,3,6,1,44.6597380952381
1133,0,3,2,10.930499999999997
1273,4,9,3,24.79837301587301
918,6,10,12,4.184
932,0,10,8,13.960000000000003
1193,3,3,7,7.877000000000001
720,1,5,12,14.488357142857144
894,1,12,24,4.341000000000001
1710,0,9,2,2.3789682539682544
545,4,9,120,10.817857142857143
2082,2,6,50,91.77708333333332
1813,6,9,56,61.522666666666666
1595,3,6,2,11.695888888888891
150,6,2,3,3.7383333333333333
2786,4,7,4,3.7413333333333334
722,2,4,14,8.868333333333334
1345,1,9,12,44.17333333333333
1752,0,11,2,3.11425
1618,0,10,6,11.642666666666667
2125,0,12,8,3.742
3218,3,7,2,3.715
3411,0,12,14,7.742111111111111
3403,3,10,2,2.546333333333333
2777,0,4,5,4.484238095238093
1721,4,3,6,7.824666666666668
2742,6,11,12,12.122333333333335
1600,2,11,31,20.811146825396822
1626,3,12,42,1.8541190476190477
1874,2,9,6,3.0805000000000002
17,0,6,2,2.095333333333333
2699,3,6,24,20.655833333333334
3340,1,7,12,2.6497976190476185
1664,3,4,1,2.157166666666667
2937,1,1,2,23.73966666666666
1661,3,1,2,4.4030000000000005
1432,1,3,12,66.16115476190475
1027,0,9,1,46.043499999999995
1314,6,7,1,7.808055555555556
1535,0,9,15,69.79576190476193
1309,2,2,32,12.664333333333333
980,0,11,12,2.4728571428571424
783,6,8,4,2.8505000000000003
2077,2,6,144,17.090166666666665
1611,6,6,6,6.55
1996,2,11,7,3.78
1305,3,3,1,4.654666666666666
684,6,4,2,3.2188333333333334
3239,0,5,83,50.540000000000006
2926,4,12,106,59.84240476190475
520,4,12,16,6.653329004329005
1678,4,5,1,16.68116666666667
2089,6,10,8,4.9955
1079,3,10,5,3.805
1834,3,10,24,3.295833333333334
858,3,2,6,10.703666666666669
966,3,7,25,31.5
1523,4,11,2,10.948833333333335
1045,6,5,3,4.92175
1260,3,4,26,3.528380952380952
371,1,1,1,4.390833333333333
3144,1,1,16,7.667083333333332
1125,6,9,6,13.831666666666667
851,2,5,1,1.9996666666666665
2654,6,11,5,5.862666666666667
1089,2,12,12,7.270333333333333
2111,6,8,6,9.7475
337,4,3,1,8.744952380952379
1502,1,11,47,28.475123015873013
1910,2,4,2,4.669015873015873
436,1,1,25,51.748833333333344
2056,2,4,26,82.54916666666668
2053,1,10,21,64.98919047619047
1850,3,8,1,11.972499999999998
3207,1,10,36,108.25972619047621
1055,2,10,25,13.643166666666668
2461,0,5,4,3.215222222222222
506,3,11,1,4.742333333333333
87,0,1,2,2.6633333333333336
357,4,6,12,9.560285714285715
2157,1,9,18,61.011
295,3,10,12,43.76116666666667
296,0,1,12,27.523333333333333
208,0,3,2,2.5866666666666664
1499,2,11,3,6.199523809523811
1400,6,4,7,10.7685
467,3,7,6,32.56
2700,1,6,12,10.467
2216,1,10,9,6.816904761904762
1384,0,7,2,7.252333333333336
356,0,7,35,15.295238095238094
1234,1,11,28,38.89124603174602
1366,1,8,1,1.5075
1245,4,2,6,4.095
3257,3,1,48,13.410666666666666
1674,6,10,14,14.054892857142857
2086,6,9,16,5.212869047619048
363,6,4,7,2.810595238095238
449,1,6,1,6.683833333333334
504,1,9,36,129.3525
573,2,12,4,7.059166666666667
860,4,12,6,7.973841269841273
909,4,7,10,6.390555555555555
663,6,12,14,4.11404761904762
1448,3,10,24,14.434880952380954
1809,2,12,24,8.801166666666665
3428,2,11,1,1.982428571428571
1234,6,10,36,30.207166666666666
3268,1,8,24,23.74933333333333
2009,6,6,2,7.535166666666666
451,6,3,16,10.825833333333335
50,4,5,25,44.46583333333333
756,3,5,9,43.30721428571429
174,3,5,41,160.73508333333336
505,1,7,6,4.290222222222222
1339,3,9,68,39.673476190476194
157,0,1,4,4.436
3309,2,10,48,30.61483333333333
1224,0,5,13,11.725833333333334
2920,0,4,8,4.778095238095238
1323,6,7,20,1.5936666666666666
417,3,11,6,6.7455
332,3,12,7,2.793333333333334
651,1,6,6,39.38433333333334
1857,4,10,1,44.780833333333334
1314,6,6,24,8.646
2048,4,9,26,28.01061904761905
847,1,1,1,5.468666666666666
2864,2,3,13,31.464333333333332
1865,2,10,24,35.423428571428566
1491,4,3,2,7.8735833333333325
333,0,11,3,1.692
1071,1,6,31,26.177000000000003
3311,1,3,1,3.936666666666666
497,0,1,37,23.0475
950,4,6,12,39.54047619047619
1680,1,8,41,17.38254761904762
366,3,9,1,5.131
744,4,12,7,47.21863492063491
1361,0,7,1,5.090595238095238
1818,4,1,240,33.84207142857144
2889,2,10,2,5.917666666666666
1539,3,12,1,17.988666666666667
631,4,1,1,15.864499999999998
3091,1,9,6,4.08
911,3,11,1,1.7599999999999998
1768,2,7,16,17.15707142857143
1128,4,10,6,1.5635714285714286
3257,1,3,12,3.990999999999999
1034,0,11,3,2.311694444444445
2319,4,10,1,5.983333333333333
2723,1,5,12,129.2702337662338
1183,1,3,1,4.907190476190476
405,2,6,241,5.820166666666669
1495,4,12,3,3.1860000000000004
803,3,12,228,80.27925793650793
1493,4,6,12,6.987357142857141
2019,0,8,12,11.623
1274,0,12,2,5.290428571428571
1598,3,2,12,25.040333333333333
804,3,10,36,25.797357142857145
1747,6,8,2,2.01
3257,1,6,8,6.05125
1053,4,5,7,10.461333333333334
3257,1,5,8,6.073833333333332
1042,6,9,60,25.798333333333336
3412,1,3,12,10.22907142857143
2043,6,5,1,6.299166666666666
1356,4,12,3,7.070702741702742
3181,1,4,1,1.6651666666666665
3877,0,2,7,9.690027777777779
1375,3,3,1,3.2975
1422,2,10,1,28.948333333333334
1459,3,8,12,13.425666666666668
1817,2,8,9,63.505
172,3,8,121,56.397969696969696
3436,4,11,3,3.55
2189,1,9,1,16.424738095238094
3271,1,4,12,19.20916666666667
3425,3,1,3,17.36
2549,2,3,1,6.720333333333333
2364,0,10,3,43.377166666666675
1502,2,6,387,21.533
2111,0,6,6,11.885
640,0,10,3,2.811833333333333
801,0,12,1,16.744666666666667
2884,1,12,6,12.259166666666669
50,1,11,50,58.97232142857143
1679,1,3,145,12.631428571428572
1836,2,11,1,6.473595238095237
1084,0,1,1,1.4603333333333333
926,4,8,24,63.3087619047619
9,2,9,3,21.563357142857143
3393,1,10,12,2.2775
1132,1,4,2,10.335190476190476
1236,2,3,1,11.426666666666668
613,6,1,5,1.46425
2663,0,4,1,3.6895238095238096
2191,3,12,54,14.531444444444444
1422,0,2,24,8.599666666666666
2746,1,11,3,5.566571428571429
1845,1,4,25,36.74999999999999
420,2,3,6,4.2139999999999995
2125,2,8,9,10.917357142857142
402,6,1,2,1.9527142857142854
970,1,10,25,27.5
175,2,3,10,17.548595238095242
119,0,10,1,1.3858333333333335
1313,2,10,1,2.729166666666667
1700,3,10,26,19.90385714285714
436,6,5,136,36.989000000000004
2871,3,5,1,5.343333333333334
1343,3,4,24,12.501873015873016
3830,4,9,3,4.082333333333334
429,2,6,2,3.5813095238095243
3391,4,2,1,17.740571428571428
2092,1,10,4,30.6985
1830,1,3,43,54.59441666666667
1822,2,11,2,5.3240396825396825
886,1,5,12,12.931666666666663
2077,3,9,24,9.164531746031747
2047,1,11,7,19.871190476190478
3066,4,6,32,12.216472222222224
366,4,5,2,7.415
1441,2,6,1,13.654142857142856
1225,6,6,16,5.146666666666667
1460,3,11,3,7.5281666666666665
2006,4,12,12,14.835238095238097
446,0,1,1,8.382190476190477
150,4,7,2,12.696666666666665
1496,1,8,3,13.625797619047617
2013,3,6,1,16.483071428571428
148,3,1,1,3.5238095238095237
2051,4,8,47,24.9025
3050,1,2,3,2.9466666666666663
2267,0,11,100,76.49544047619051
660,3,3,1,1.7583333333333335
682,3,3,1,4.035904761904763
394,3,2,2,10.889333333333333
1788,1,4,1,5.098333333333333
2036,2,11,36,48.07
1804,0,11,1,5.362785714285715
1992,2,5,4,2.015
648,3,6,1,3.4261666666666666
3186,4,10,3,2.6766666666666667
3091,4,12,5,2.7175
1840,6,6,3,2.14
1769,0,5,48,12.768642857142856
924,1,12,5,7.174285714285714
1245,4,6,12,5.730142857142857
2688,6,2,8,7.45
2176,0,6,1,3.415
2700,2,6,12,12.726500000000001
1063,0,11,66,27.05791666666667
2753,2,6,6,2.713333333333334
743,2,8,24,10.610142857142858
2917,3,1,3,2.9545
1532,1,12,3,9.20580952380952
1830,2,10,12,8.082464285714286
2679,0,7,97,3.7260000000000004
286,2,11,54,36.33709523809524
70,2,9,5,33.03833333333333
1843,2,9,15,20.805666666666667
2037,1,8,48,56.80578571428571
2656,3,7,1,9.987666666666668
2140,6,11,12,10.305928571428572
1027,0,12,26,85.33197619047618
580,1,6,3,2.0175
563,6,11,1,10.421
2092,0,11,52,6.159595238095238
187,4,1,2,4.899833333333332
410,4,8,4,32.59333333333334
1812,1,8,48,18.25316666666667
175,1,10,18,15.85737878787879
1273,4,7,22,24.387464285714287
460,4,12,2,3.400833333333333
1742,4,1,1,3.55
404,3,5,5,8.646476190476191
1362,6,2,4,11.578833333333334
419,0,6,48,12.25
1594,6,2,1,7.066111111111112
1635,3,7,6,3.6453333333333338
904,0,10,71,62.806571428571424
2671,6,10,3,3.7683333333333335
166,6,1,20,3.5883333333333325
715,0,8,12,10.215499999999999
890,4,9,1,6.345
1209,3,4,12,3.769166666666666
1448,4,10,18,18.851214285714292
1247,0,5,2,16.47697619047619
117,2,8,1,7.186166666666666
917,1,1,2,2.26
1620,3,10,1,2.9446507936507937
2130,0,7,26,53.80333333333333
2466,2,11,2,1.3525
1779,3,7,1,11.22
2106,3,7,12,12.29
672,1,7,1,2.9918333333333336
836,6,10,12,13.866
2750,6,12,2,7.559511904761905
755,2,5,8,6.459833333333332
3088,3,1,4,10.720500000000001
1546,4,4,10,3.970666666666667
290,4,4,3,14.60583333333333
2684,6,4,10,8.02
2487,2,8,72,19.5975
349,3,10,13,8.950619047619046
2889,0,11,12,6.045714285714286
1088,3,1,1,4.81
2218,0,10,7,3.6427380952380948
403,0,9,252,53.782999999999994
454,6,12,1,8.46
3327,4,12,65,8.345571428571429
2023,1,6,16,6.934666666666667
2168,1,11,58,40.7006111111111
322,3,8,4,3.9928809523809523
1853,1,9,85,62.30450000000002
137,3,11,24,88.8305238095238
153,1,9,2,3.570904761904761
2168,3,12,4,13.4425
949,2,6,12,7.909000000000001
1713,1,6,5,1.404888888888889
760,2,3,6,8.048333333333334
1982,4,10,3,5.158333333333332
643,4,11,8,7.068333333333333
2049,3,11,20,25.064880952380953
1261,6,12,13,2.536666666666667
628,2,3,12,8.030000000000001
3208,1,3,12,27.013
176,3,3,37,18.316154761904762
1339,4,11,44,45.51916666666665
408,3,4,12,14.949871212121213
1192,3,7,24,8.806738095238096
2944,6,10,5,1.9548333333333334
90,0,6,24,19.73
183,3,2,4,10.523666666666667
1459,3,3,23,44.09471428571428
175,1,8,55,54.398569624819636
1320,2,1,40,13.496023809523813
1497,4,12,12,5.5440476190476184
555,3,4,48,50.97285714285714
1608,0,3,2,41.48000000000001
440,4,8,1,10.37363095238095
2657,4,7,91,63.40065873015874
1756,4,5,2,3.498333333333333
648,1,4,1,207.50400000000002
217,0,1,6,9.341000000000001
19,1,6,6,13.220833333333335
893,6,1,14,10.059285714285714
1778,3,10,12,54.39033333333333
2166,0,8,24,28.210666666666665
1405,0,10,24,18.2585
1225,0,3,9,5.175
1232,3,11,2,115.30373809523807
1322,2,5,24,21.2525
1958,4,12,28,6.750904761904761
1753,4,1,7,5.203333333333334
1125,2,10,4,3.3945238095238097
1004,2,3,40,6.22845238095238
71,3,10,1,28.102416666666667
323,3,3,1,5.647523809523809
1831,3,9,36,25.913666666666668
2205,1,11,39,14.437833333333334
466,2,1,2,7.566023809523808
1480,6,8,4,15.683
632,6,4,12,14.42
1617,6,1,1,3.615571428571428
3310,0,4,13,2.0131666666666668
3209,4,1,4,7.155833333333334
183,3,2,1,10.523666666666667
1568,3,3,10,47.67714285714285
743,4,7,24,12.601817460317461
3875,2,6,4,1.9826904761904762
3380,0,9,1,5.835833333333333
2161,2,11,12,9.879880952380953
680,4,11,3,4.793333333333334
1198,0,12,36,20.11
930,3,4,24,40.836999999999996
1892,3,9,13,9.810404761904763
2315,2,11,29,12.588079365079363
3447,0,7,18,5.4125
2502,2,4,12,4.369833333333333
1093,1,9,2,12.743
1759,3,12,12,2.691333333333333
721,0,1,58,27.054452380952384
2184,0,11,1,1.5956666666666666
1568,0,2,7,11.493563492063492
2079,1,1,25,168.2585714285714
3310,0,11,7,5.088238095238095
1407,2,1,1,15.890833333333333
2179,0,10,4,5.115333333333333
1481,6,6,36,32.78833333333333
626,0,3,84,15.236119047619047
3394,2,5,1,6.386595238095238
1702,3,6,6,5.132999999999999
642,3,6,12,8.872380952380952
1201,2,12,7,7.129952380952382
2531,4,10,73,19.305
197,2,10,2,1.280833333333333
1856,4,12,5,25.840047619047617
987,6,12,1,6.988785714285715
1217,4,9,15,3.658055555555556
988,4,6,4,11.24
1762,3,10,10,62.876420634920635
1968,2,9,3,3.78372619047619
2210,3,12,2,12.985833333333332
803,3,11,56,44.26254761904763
364,2,10,36,28.645500000000002
2759,2,11,2,3.1221666666666663
1194,3,12,48,23.03126984126985
462,0,7,4,5.160833333333333
2094,1,11,8,23.826757936507942
1368,2,2,9,10.384666666666668
544,3,3,24,3.1584999999999996
2549,3,8,210,38.095
205,1,5,6,1.975
3872,2,7,20,3.5825476190476193
137,0,10,108,63.12183333333334
1295,2,5,1,11.4295
2184,1,8,12,11.618904761904762
2755,6,11,12,8.693333333333333
2050,2,11,332,51.16408333333333
1303,1,12,1,5.993833333333333
7,4,1,22,12.948904761904762
1437,3,10,7,11.118333333333334
1480,0,6,3,3.288500000000001
3346,3,9,5,63.36159523809524
993,2,10,86,29.133499999999984
2126,2,12,3,8.01352380952381
1598,2,9,5,24.99458333333333
456,0,1,3,4.1514999999999995
1604,1,1,1,1.7766666666666666
3092,1,10,16,27.83333333333333
1399,2,5,1,10.813333333333334
442,4,12,10,3.1200952380952383
197,3,9,1,4.3743333333333325
1415,1,3,1,5.406666666666666
1998,6,7,9,5.344583333333332
1459,4,10,144,21.21721428571429
944,0,1,12,15.279333333333334
1086,6,3,37,67.745
580,3,9,4,9.924523809523809
3397,3,7,12,25.85023809523809
1332,6,1,12,5.799499999999999
1426,2,5,24,8.823666666666668
722,6,1,12,23.996
801,2,6,9,39.64983333333333
703,3,12,7,12.754333333333333
1260,4,5,8,34.36233333333333
1864,2,11,1,42.26761904761904
1085,0,10,5,7.408333333333332
2452,2,11,125,41.577777777777776
1466,4,9,23,36.93758333333334
823,3,7,2,4.158333333333334
1009,2,11,5,24.002166666666664
3381,3,5,3,2.78
949,3,10,24,98.29957142857144
2199,2,9,33,31.453666666666663
2057,6,9,5,18.016595238095245
1998,1,8,6,14.49171825396826
3189,0,7,1,3.005833333333334
1778,6,5,1,7.530666666666666
390,0,10,12,3.9671190476190468
1272,4,7,16,27.54164682539683
512,0,3,1,3.6711190476190474
1705,4,4,3,2.283261904761905
1712,0,4,4,3.0834999999999995
